"artifactName","leidenCommunityId","artifactPackages","artifactTypes","numberOfExternalPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","top10ExternalPackageNamesByUsageDescending","somePackageNames","someTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact_package_aggregated.cypher"
"axon-messaging-4.10.0",0,64,787,41,1,38,1,2.292682926829269,5.758662615742583,1.5625,59.375,1.5625,3.582317073170733,8.997910337097785,1,78,3,5.390243902439026,12.122042007806458,0.12706480304955528,9.911054637865313,0.38119440914866587,0.684910279852481,1.5402848802803633,"org.slf4j,javax.persistence,com.fasterxml.jackson.annotation,jakarta.persistence,org.jobrunr.scheduling,com.github.kagkarlsson.scheduler.task,com.github.kagkarlsson.scheduler,com.github.kagkarlsson.scheduler.task.helper,org.quartz","org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed,org.axonframework.commandhandling.gateway,org.axonframework.common,org.axonframework.common.property,org.axonframework.deadline,org.axonframework.deadline.jobrunr,org.axonframework.deadline.dbscheduler","org.axonframework.commandhandling.SimpleCommandBus,org.axonframework.commandhandling.LoggingDuplicateCommandHandlerResolver,org.axonframework.commandhandling.callbacks.FailureLoggingCallback,org.axonframework.commandhandling.callbacks.LoggingCallback,org.axonframework.commandhandling.distributed.DistributedCommandBus,org.axonframework.commandhandling.gateway.DefaultCommandGateway,org.axonframework.commandhandling.gateway.AbstractRetryScheduler,org.axonframework.common.TypeReflectionUtils,org.axonframework.common.TypeReflectionUtils$VarMap",""
"axon-server-connector-4.10.0",0,11,131,24,1,9,2,2.5,2.085144140570747,9.090909090909092,81.81818181818183,18.181818181818183,22.727272727272727,18.95585582337043,1,30,4,7.124999999999998,7.719610825964468,0.7633587786259542,22.900763358778626,3.053435114503817,5.438931297709924,5.892832691575929,"org.slf4j,io.axoniq.axonserver.grpc,io.axoniq.axonserver.connector,io.grpc,io.grpc.stub,io.axoniq.axonserver.connector.impl,com.google.protobuf,io.axoniq.axonserver.grpc.control,io.axoniq.axonserver.connector.control","org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.query.subscription,org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector.event.axon","org.axonframework.axonserver.connector.ServerConnectorConfigurerModule,org.axonframework.axonserver.connector.util.ResubscribableStreamObserver,org.axonframework.axonserver.connector.util.FlowControllingStreamObserver,org.axonframework.axonserver.connector.heartbeat.HeartbeatMonitor,org.axonframework.axonserver.connector.heartbeat.source.GrpcHeartbeatSource,org.axonframework.axonserver.connector.query.QueryProcessingTask,org.axonframework.axonserver.connector.query.AxonServerQueryBus,org.axonframework.axonserver.connector.query.QuerySerializer,org.axonframework.axonserver.connector.query.subscription.SubscriptionMessageSerializer",""
"axon-modelling-4.10.0",0,10,156,3,2,6,3,3.6666666666666665,2.0816659994661326,20,60,30,36.666666666666664,20.816659994661325,3,9,3,5,3.4641016151377544,1.9230769230769234,5.76923076923077,1.9230769230769234,3.2051282051282057,2.2205779584216376,"org.slf4j,javax.persistence,jakarta.persistence","org.axonframework.modelling.command,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.modelling.saga.repository.jpa,org.axonframework.modelling.saga.repository.legacyjpa","org.axonframework.modelling.command.AbstractRepository,org.axonframework.modelling.command.LockingRepository,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.modelling.saga.AbstractResourceInjector,org.axonframework.modelling.saga.AbstractSagaManager,org.axonframework.modelling.saga.repository.jdbc.JdbcSagaStore,org.axonframework.modelling.saga.repository.jpa.JpaSagaStore,org.axonframework.modelling.saga.repository.legacyjpa.JpaSagaStore",""
"axon-eventsourcing-4.10.0",0,9,133,3,1,5,2,2.6666666666666665,2.0816659994661326,11.11111111111111,55.55555555555556,22.22222222222222,29.629629629629626,23.12962221629036,3,14,3,6.666666666666667,6.3508529610858835,2.2556390977443606,10.526315789473683,2.2556390977443606,5.012531328320802,4.775077414350288,"org.slf4j,javax.persistence,jakarta.persistence","org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.eventstore.legacyjpa","org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask,org.axonframework.eventsourcing.AbstractSnapshotter,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$EventProducer,org.axonframework.eventsourcing.eventstore.AbstractEventStore,org.axonframework.eventsourcing.eventstore.EmbeddedEventStore$Cleaner,org.axonframework.eventsourcing.eventstore.jdbc.JdbcEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.JpaEventStorageEngine,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver",""
"axon-test-4.10.0",0,8,87,12,1,5,1,1.4166666666666667,1.164500152881315,12.5,62.5,12.5,17.708333333333336,14.556251911016437,1,27,1.5,3.8333333333333326,7.346407078953423,1.1494252873563218,31.034482758620687,1.7241379310344827,4.406130268199234,8.444146067762555,"org.hamcrest,org.slf4j,org.junit.runners.model,org.junit.rules,org.junit.runner,org.junit.jupiter.api.extension,AggregateEventPublisherImpl,org.junit.jupiter.api,org.testcontainers.containers.wait.strategy","org.axonframework.test.aggregate,org.axonframework.test.matchers,org.axonframework.test.saga,org.axonframework.test.deadline,org.axonframework.test.eventscheduler","org.axonframework.test.aggregate.Reporter,org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.aggregate.ResultValidator,org.axonframework.test.matchers.ListMatcher,org.axonframework.test.matchers.SequenceMatcher,org.axonframework.test.matchers.EqualsMatcher,org.axonframework.test.matchers.EmptyCollectionMatcher,org.axonframework.test.matchers.NullOrVoidMatcher,org.axonframework.test.matchers.ListWithAllOfMatcher",""
"axon-spring-boot-autoconfigure-4.10.0",0,9,74,43,1,3,1,1.2790697674418603,0.5488334553243616,11.11111111111111,33.33333333333333,11.11111111111111,14.211886304909564,6.098149503604017,1,6,1,1.883720930232558,1.1590082444667817,1.3513513513513513,8.108108108108109,1.3513513513513513,2.5455688246385924,1.5662273573875436,"org.springframework.boot.actuate.health,org.slf4j,org.springframework.context.annotation,org.springframework.beans.factory.support,org.springframework.boot.autoconfigure.condition,org.springframework.beans.factory.config,org.springframework.context,javax.persistence,jakarta.persistence","org.axonframework.actuator,org.axonframework.actuator.axonserver,org.axonframework.springboot.autoconfig","org.axonframework.actuator.HealthStatus,org.axonframework.actuator.axonserver.AxonServerStatusAggregator,org.axonframework.actuator.axonserver.AxonServerHealthIndicator,org.axonframework.springboot.autoconfig.AxonServerActuatorAutoConfiguration",""
"axon-configuration-4.10.0",0,1,41,1,1,1,1,1,0,100,100,100,100,0,6,6,6,6,0,14.634146341463413,14.634146341463413,14.634146341463413,14.634146341463413,0,"org.slf4j","org.axonframework.config","org.axonframework.config.DefaultConfigurer,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.config.DefaultConfigurer$ConfigurationImpl,org.axonframework.config.MessageHandlerRegistrar,org.axonframework.config.Component,org.axonframework.config.AxonIQConsoleModule",""
"axon-disruptor-4.10.0",0,1,22,4,1,1,1,1,0,100,100,100,100,0,1,8,5.5,5,3.1622776601683795,4.545454545454546,36.36363636363637,25,22.727272727272727,14.373989364401723,"com.lmax.disruptor,org.slf4j,com.lmax.disruptor.dsl,WeakValue","org.axonframework.disruptor.commandhandling","org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder,org.axonframework.disruptor.commandhandling.EventPublisher,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler,org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$DisruptorRepository,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker",""
"axon-tracing-opentelemetry-4.10.0",0,1,5,5,1,1,1,1,0,100,100,100,100,0,1,4,2,2.2,1.3038404810405297,20,80,40,44,26.076809620810597,"io.opentelemetry.context.propagation,io.opentelemetry.api.trace,io.opentelemetry.context,org.slf4j,io.opentelemetry.api","org.axonframework.tracing.opentelemetry","org.axonframework.tracing.opentelemetry.MetadataContextGetter,org.axonframework.tracing.opentelemetry.MetadataContextSetter,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory",""
